Stuff+,PitchUUID
105.556076,4806f77e-e61c-4416-878c-211d33581544
102.65944,b5eaebd7-fe76-4ebb-955b-c441e4c6058e
97.09104,20f8ffdb-b4d4-4281-8a4d-8302e6e4c360
108.87078,ccbffb68-239f-4cf9-9fad-21ffa799117a
-45.354233,0034466f-b0b3-4b99-9457-616661c64640
101.58981,70cfe270-a780-46fa-97e0-f5b7a926f736
105.921906,9f51bdf8-6a35-4026-aebb-b10aa24535f9
100.707695,3b368a12-07c6-4542-81e8-3382e6293ad3
-47.56659,1593aa57-58ef-4a84-be3e-0f45df1fae24
103.75957,603052cf-1ed3-4451-94fa-1956080d0a0b
103.47172,03067b69-db79-41d5-b3dd-8a3922dbc4f0
-50.84584,4ced28dc-4875-40dc-972a-1a21e6a25a6a
106.12806,2801513f-b8a7-44c1-a70d-e15d8a2a1210
333.23846,71b67125-20aa-4d1e-8a60-f64e9346adc7
75.156944,4eea23a2-1948-4540-9af7-213fe6471310
109.701675,303fb22a-f617-4b7c-bfbc-8c7796164326
124.24972,cea880e3-cc15-4a3e-890a-7aaa99d43181
96.13655,c4466a6f-d1bf-4020-8bae-ea0892cf80a0
100.12758,8e724913-377a-425b-bc2d-5a9972951ffc
130.25012,5818bd70-4416-4bf7-81a1-1856b791ec72
136.846,74336775-ce9a-4c21-b28b-f1707b0fb219
105.313934,ad0baced-3122-4b48-9f0b-f21d6c8f5e88
110.278465,5810f30e-0906-4c38-8c9c-96fff08d981e
40.206432,9657aecf-7791-429e-80fd-56f36082bbbc
170.6897,80a61ce2-e423-47c3-916a-816277690267
189.71344,eb41d6e4-417c-4766-ae22-d430a2a0340d
100.95513,b0740899-2349-43e8-abf9-88f9fe315a92
58.86975,6f8dc766-eea0-434f-b472-225a80c9ae87
74.74193,85429688-9ff9-4d10-87af-27b0fec7401e
64.60561,e0ca7053-4260-4919-8b81-ec75a8c337ff
106.20659,ac3724fb-c90d-44e5-9a0f-e528303cce8f
119.21278,71aadf38-6f14-425d-8476-6cf9dabb9f4c
256.8665,5dadc338-5970-464e-91b4-f835ada83947
81.409515,e11d596c-135d-4795-b5ef-226c05d55d79
110.4559,ea085ce3-1987-4004-83a4-ba1017c06bba
107.88384,c2a34a00-0bea-4e41-af70-145849e08efd
117.214966,640aac09-c0af-4bbb-bc1d-6dc0b022418a
101.31908,cbbf53e9-3afb-486d-bb0d-70ce87b76fca
105.66582,2c5e79c0-2298-4c05-a94a-5aed746bbd3f
108.40082,55f0140b-b35a-458b-8659-b62093a911d6
104.63359,86c0a804-b3eb-425a-8596-a2646ad5e2e4
94.03831,575a9722-eca1-40d1-8575-e3aa386c7678
101.313,92e94481-1b81-4705-a4f9-c293934901f5
90.55484,28779243-c758-4afb-9b39-c5e1ae713d71
269.74323,2f399e97-96f9-4ad8-8d6d-a287ea29521d
19.389267,5a09b1a2-c44c-4819-bcbc-be69efd83210
-47.652695,5ca4bf86-a225-401d-9818-f058d92d4beb
104.25889,bdf7e0ed-3eb7-4f8c-98e0-3f6f0ffb8d62
103.888504,844d8775-99f8-4d98-b12a-84fb52e4140f
100.35651,1f9628be-77d1-45ba-9b01-77078f147641
106.49906,12543544-520e-4550-a4ed-4529eb5da692
95.826614,6209694d-1599-40b2-8a66-8d1869a1b73d
129.13605,683b565e-e7fa-4ed4-bd3d-a963e5a41574
102.69604,ae9e153a-ca31-4434-af4a-03cabe35a51d
96.164894,80860a46-a22e-46a0-b996-d32d49c508a6
215.06195,70fc07b8-3b04-4749-9773-2e19e8811481
109.26589,32fb2b21-e59a-495e-9ffe-131ea16bed76
103.210106,395ff911-4bad-4fa7-a2b9-893b42615354
106.45829,e9d8abcd-22e7-4402-b392-d3658b932f91
103.55117,d915f9bc-e883-4b68-aa01-975133bd0d6b
138.97675,c3e2a3a6-83f7-4a39-936a-9a6c5a53f48e
103.306015,b6620244-c713-4c09-948a-09bce1aa289e
122.84463,ed7911cc-5f0d-4d9b-8c94-2439e739c114
109.52294,52414c62-72de-4ab8-bc8c-366351980e69
101.97217,8440e093-c27b-4833-8f45-ea36f46ef14e
105.64737,9e796787-f1ad-4dd4-b92a-c211da076ffb
103.85263,99a43a01-b6c2-46ab-9df2-2371457f7bd1
106.570145,7f10a009-4a7e-4fa2-85a3-23693efe5eb2
64.31651,3e477d15-c55d-4413-8518-ffd86dcd3ef4
-30.626297,50e29fee-9107-4dc5-98f5-521514a08c65
106.67533,97152db3-881d-4de8-a340-c16bad812856
98.08246,324f2eb3-3009-47ad-b4d6-4a83f1a9eaa1
107.43985,2952cc24-1a35-4eaf-a185-1d25122c020d
71.45215,77f12754-5bff-4676-8375-fd00b3073381
198.54266,66f0afc6-fe9a-4bb3-bddc-2f02852fbb45
107.832436,f692b616-413c-48a8-bd3a-8668cea8afa4
202.78058,2a89b1b2-4cd6-4f8e-b05b-1b6bba3e7fca
119.39164,992c809d-cca1-452f-a9a8-d236f317437d
108.7596,87e415a6-3a9e-485b-beb7-280ce58ef7c9
105.78287,84199633-c548-49d7-b95d-64ac3dd0ebb0
99.08743,9c50c68e-8d60-4929-8c1a-80be28694bb6
106.192635,09a117cb-206c-4734-b861-6ff949033da2
202.92209,7e777796-f864-4247-aeb0-2e7493f23888
187.30055,d94c0050-991d-429f-8480-3c4f9999e993
103.01755,a0e41abe-2669-413d-addb-b999f8fd4e55
-52.19571,e58fdc8c-c8d8-4fce-a3a1-682ef5c0a144
107.045456,3b57a913-2538-42de-870b-8098ab2fc377
102.713455,90a582c6-abe7-40dc-8909-b2c4bf497228
106.04808,09df0555-1216-480d-82ff-9961be987cf1
-22.894035,ee5a30af-e0a4-4485-94ed-d77bf45c5dc3
103.14745,317f6860-6f83-452a-8f67-4daef60e7024
99.69661,26affebe-f9a3-4774-9078-4fd6ac8ef650
105.6161,bf7c93d4-5f65-49c7-8576-ff421f547fa5
200.85666,e1817d6d-2ca1-4db9-884a-ee38bf6ad4fd
101.190445,ce356275-3fac-4d6d-a210-a27038647627
128.2951,d4674728-5735-4476-836d-254a5723bd30
86.39543,d9c75d67-044d-49ef-8a5d-d224ba2c6b64
104.87793,1dbaa402-93ac-4a5a-942a-a69e9ff3039b
106.21192,211aaf9a-a64b-421f-8f9f-3c217687d74f
189.71344,72ea8fc4-c01e-4f9e-91d0-c346a947389e
106.479996,428304c1-3ed1-4aa1-951d-e6d2b21fa747
185.87257,3a2b2d49-ee86-469b-a813-cb313987b2ea
173.0706,c129eabd-4c34-4513-a953-008c29ca9518
154.35516,b5658ada-9606-4353-bac8-b643868a3c42
179.48492,55fb41dc-05f6-40c1-ad36-72fd880c2845
156.61494,c516f94b-3b95-434f-a766-a106d9520659
143.35281,dc726a6a-0194-471c-a0df-7da0502cc413
110.620735,40175417-daa4-49e2-bbc9-456ce631ba42
107.52652,8c3f1df0-2f2d-46f4-8e5d-5441583312e1
99.198135,c7935702-5c95-420c-a5a1-27aae6e154dc
85.82905,224d3684-4d48-459f-b96d-cf34a3425e6a
71.53323,b241b18e-cced-4ade-b55b-18d812edfe28
207.20306,ce3a009c-866f-4236-ade2-40157ede86e0
115.84416,54bbd9b7-fcc8-4b39-ad17-d5f47f491451
145.90433,ca0ad336-5eaa-46cb-bf0b-cf4fcb17137f
107.09849,8d1e8e90-b9a4-4547-801b-a77ed5d217b3
117.87064,cb2b5f05-3be9-4054-a5b2-25d16cbbfd64
105.55968,435fd2fc-ab32-4b91-bb31-94d6c3af9e6d
105.60902,c5a334c8-de4f-4f78-9074-693767993879
105.83208,ea0e8e69-ed37-4952-894d-9741a0c4ee8a
91.16884,5081756d-2886-49bc-9b35-6388ec13e565
128.45906,38a128b0-2687-455a-b282-a618467f4f44
122.373436,cfc55f5c-8439-45b2-8c23-b278c1c6fb4f
145.13905,1e9b3ce1-9cc2-4c75-88d1-f66f9fd7ea19
106.39379,98172c6b-2fc5-4314-b24e-0d18f36e385f
143.77983,f2005a5f-0fd6-4e91-8483-05f9fd0073aa
105.211006,fd8caa7e-e38e-4117-ac82-577cb615a02e
101.72941,1e63b442-9426-4ba5-9dc9-3b5b305b348c
105.6623,f86151dd-b64d-4a23-90df-f03efbe1a39b
106.1078,7a467910-dde6-4162-ba33-96e9992cc443
99.56435,17384eef-fb68-407e-ad14-89a30001439f
121.38564,4be4c87a-bcf7-41f7-ae21-01606cab8b0d
-40.318405,0b4d38b3-e4ee-4435-ad05-5c0f13b0875a
142.1429,d08c3738-19e6-4651-b4bb-8ae4c281a869
127.262886,ac8d6e89-26bc-42b3-a551-80ce3266fd30
165.2677,4bcf8ccd-de3a-498b-b201-ca26b1311748
77.44851,508dccfb-16e4-4823-a997-a0a7443d66eb
-29.8423,84417710-6aa6-4f13-b2a8-f17f60af53b0
107.06877,4949d6a7-da67-4749-ac74-aa7deff1809b
313.86166,2b36ef3f-8c5a-4cc0-a4cf-13b8ed687e21
104.47499,46012e98-2daf-43fc-a125-e6bb4d091eaf
164.60526,83e4fdec-07d7-4cf1-b440-4950bfc52120
165.80527,63fc1190-cd23-49f0-8abe-853b16315152
62.77268,7dd10257-c338-40f4-a545-5ae7bcd5f6bb
94.09638,2e1b0ee1-b990-46a2-8faf-f48643c8748d
106.28643,a339cf62-7dff-421a-8086-3969621d8b67
103.9442,7811eaf9-3127-4389-bcf4-6891464b5733
75.116684,eee6c76f-bc61-4e94-8e91-d2f600d2ecd3
90.94002,66ea975b-ba67-476d-a7f6-d7009dd8082b
135.25752,4b25f9f4-c360-4bbb-8f57-2bc0a16de54c
85.65513,61482bce-b596-4870-a13c-4ceb34731047
204.34673,923b6e8f-0cbf-410c-a7f9-030965b46b37
143.98346,38a73279-2e9a-4198-87fd-31431396eb2e
140.81216,1a108fa2-438d-4fc5-acfa-7d8cbd8a496a
107.776436,4fb59707-c81f-4e6b-b65d-3225595402c4
124.834045,ad1a7ec0-f5ae-4aba-90d7-9128e5034e6a
105.58263,f610f9dc-f7e5-4db7-b5fd-8dbb3909ebce
120.64322,a047d1be-384d-4382-83f8-76ee63cb08f7
177.44113,fb630e78-18d3-4d0f-9af8-9bed989cbec8
105.93349,22155b2b-49c0-498e-a501-36b90ccc2ece
53.068848,a16014ba-cb37-4be9-bbd0-abfa4f6ae2ef
73.135086,fd074eff-4dfb-4116-be94-3cfb1c89426a
119.22806,e28aa828-7716-4ab5-9f7c-48e226fe4205
108.69453,967ed520-01c0-495a-9148-35149a746dce
-50.586655,426c9a1c-eb37-47fb-bb9a-3af0f0ca4bb9
87.304886,da45d1e7-d584-43c1-af8d-b46bbb1d2ec1
82.1352,0e780671-d5aa-4531-afa0-469f83988a2a
146.52048,8fdf5690-f028-4f34-9fc6-5b87d8042950
67.09263,266da96f-76e1-49cb-b361-8b951f39c56d
113.84206,aa091e61-825f-41ee-a899-7fdc2568dbc2
149.31503,84eb950b-c1fa-4bfc-839a-d026491666b9
128.03984,c1fa21b0-4a6d-4213-9e1e-883186da780a
101.529495,4c520e6e-238a-48b9-b2a9-d58aee361379
127.98578,9bac0f2b-9ed2-417e-8314-b8c28aceb27d
124.930176,706c924c-fa02-4b25-a6f2-6ef843a5ddda
131.80327,a2dc6c10-bab4-405e-833a-02e2ef51b6a7
125.26125,c241db63-528b-4efd-ad04-ef01b05c0b03
135.84775,4259fd28-6699-4e4c-8125-301fa6808c8e
108.94359,27284fea-fb5d-4247-a8ae-1ede96c3fcd0
154.7651,4110d034-fd8a-422e-b8cc-bd30062a0347
-43.354507,5d48429a-d1a4-4f74-ad60-ba41ea949d0d
101.06908,2f65a4c0-7c8a-4100-80eb-767eb48090f2
199.52945,e96bfb60-f180-4cf7-bee9-19f03ada9cfe
93.17917,78760442-746c-4b50-8854-c66f89427a56
102.20482,64a3df4b-e2b9-450f-bc81-802c02a399c2
204.16452,19e21787-620f-4426-9225-6b0adbd3861a
99.110886,03060679-c64f-4c71-8b39-e8ae669f5b01
106.13398,ec8c0398-978c-4539-853f-a6f342c39aa1
102.15511,1959d5b8-fc2b-4cad-af7b-d503302df6dd
102.41256,4353b285-cbe3-4c25-8b1b-05c776def0bf
108.47757,f8c55b40-90bb-4e2c-b419-94248ab369ce
143.70964,31dcf4a1-e9e3-4fa1-9905-928366c5e1e3
83.76744,27f27657-924d-4bb4-b95a-9f5b763422cc
70.94182,4107d644-a5b3-46d2-b712-616d908c20c9
167.24628,af2ee321-243d-4b50-90e6-d38cba7c283b
134.81534,827a384c-648d-4f05-8303-0499bd44e8ed
102.916504,08c8bbb7-ee7a-48f9-a1a0-835bca78123f
141.39561,d5cb3a9b-1289-4672-a58e-ef6f20eb8fe6
140.22021,9a531415-d668-4de2-9c80-8a32c21a660a
107.48056,4139ab07-3b21-4e00-87c5-ba2f55ae3d9f
93.70984,d0f61d63-40cc-4ef0-8c2e-63a68be1f24c
105.44911,88398aef-a6c0-4cff-af51-38497e726c9f
109.4828,8567112c-7850-4490-a245-5799f48c9dd1
-24.030495,4193a47e-ec86-4999-aa8b-7bcff5895d9f
-55.85669,300fd004-8114-4c5c-9484-1734c636088d
56.901783,469bbf0c-bffc-40e0-b22f-894f80126387
103.3967,3e90715b-5bcd-4968-bb76-338ab5b80499
-47.61873,ade5f392-5c7b-4299-8029-cbd729f2a36c
99.98251,85472525-e101-4afc-899b-f5ac959aac6b
106.41078,1f9da392-e98e-4fb8-a5a0-bca364bbd6d1
156.18172,6885b8ef-2110-4185-9920-e74dd9fdbbc4
97.68232,98ae6b8a-ee1f-4e9b-aaea-c78c989bcd3d
105.63139,c4e3eda7-32bd-4bb1-9555-0a93651d1701
65.48822,24003f87-e8e9-4ce1-af30-488efb3ec1e8
-42.172943,9ade7f2c-7850-4757-9a2c-77bde3135dde
106.800545,8c915aed-3db3-48aa-9736-6c53104da794
101.43114,6d304250-7a1c-4e76-a349-694c3d4b116f
102.362755,7a7b425c-3f58-4128-9221-7f24c7e31ad5
106.32486,c35cb57e-582d-4a07-970a-1c8ba7e1579b
102.840126,a7c329dc-a35f-488a-b1fb-33809e5d7b74
106.73314,18c5d371-555c-4699-814d-7e3fe8829fa1
-43.834717,2a022c9c-96d8-4697-b417-ceef05961382
102.633835,b8d48a1b-7e9f-45a5-a25b-9cf20e6634db
182.36241,e5725008-d407-4d3a-a056-136b3ae8bd62
101.940384,e2f105b3-c1df-4c7b-b08e-57961d653d13
158.17358,7fedd035-514f-4961-8db8-310594ed196a
168.3425,c69b18ca-9643-4499-ad6f-3b609d1449f9
99.28133,8cb26f0c-d2f8-4440-b17a-0bbfe31a7490
103.69285,97d828a2-cda1-4f2e-a6e0-58bf8c089b9d
102.07883,16e4fd05-1847-4fd1-82d7-003f767e70fe
-49.893005,2bface56-66c3-4409-b49c-c8f8d465661c
99.30045,7cb12c59-94b8-4290-a24d-8753257c3a59
103.30408,31727d76-4ff2-4225-ab4b-b1497a4c5158
59.877537,6386546b-004d-46ef-bd07-b9820e833fea
262.59256,af8c5852-28c6-47a0-8d59-8cc4fac20c03
103.80799,5734e3a7-16b3-4fdb-a181-e68b716f2d55
269.03992,dae54ad9-97f5-4084-ae88-2e356b6dad61
107.6259,65aeccbc-66d9-402e-af3d-936ec123d01b
89.05112,01706c85-cd5c-4191-aeaa-be81e4137746
105.78549,b2ebb4d8-5917-4457-bf5b-36f6b5ed993d
-42.865234,a1d3939b-5d91-4d86-a1c1-be427dc2d65d
101.86504,2bf9eac3-1460-4b31-a1c3-324b37c71e38
102.02239,ebc92d8c-62de-417a-a783-abf1bf8e1998
104.31706,41f5b3ed-5aae-4aec-a60a-41ef816577a3
107.19921,6e1d10de-0927-4d8c-86fc-ef126ad99547
93.163055,2bf5c702-469c-4208-8c21-688bc614d079
104.67523,41d5bb0e-c5a6-4022-8a06-14af978e7709
104.28607,4e9f5428-8d35-4399-8605-0ee96702b811
189.71344,599555c5-b7b4-4240-afcc-f0004421cd5c
-28.910461,5ea375d6-e017-449d-be43-cd3860787f52
106.38764,3170c176-2c5e-4a5e-954b-f7797b46beb7
89.01959,cb5e2db1-167b-41f7-8b1a-0cab43527f2a
-44.376175,2ccabd76-2b77-4332-8b0d-0da970835734
106.20235,14527a9b-6154-4489-a205-b8ac6a6c57be
101.700356,62a1c796-a74b-4ccb-815b-a1b2f57b693b
95.77652,bf263d5e-a2fb-44cb-a491-225460961c55
98.32127,6bce9049-92fc-4b6c-b10b-37cb890b83da
102.614784,294013a4-0645-4dfb-8028-09c82dd079d5
307.1037,c843b023-ba3a-49e7-a4ab-86f9243c66c8
101.85337,e3a17e5b-69ca-4e38-b0a3-e53b99d82e32
103.38197,7876798c-67ad-4665-bfb8-c07951f4f43c
103.230606,150f4d37-0924-4dbe-851c-3a46090e41f6
-7.589813,d4be1b38-fe66-48c3-a501-781656580820
104.851456,15592a28-1b88-4ce9-a10e-90cd2037ac2a
98.98034,e7e8c68e-44e6-4df1-9657-740a437ddb3f
75.3011,cc878b32-b173-41cc-a65e-e1b26346de56
259.9618,468f4b7b-186c-44b9-bdc3-022d33bb2054
102.31451,df167625-3a6c-4979-99d6-df6ae757b9dc
104.26293,ddbba09d-99ee-403a-b61d-eb44e31d6d01
100.39194,99642245-a63f-46d4-b1ce-e3ccbc390ced
110.754295,a814c643-fab0-4384-8c06-b557889171a4
57.57212,84b4f2cf-1a5c-4174-a899-8124e540ca53
252.80551,eebf72b2-0d67-4390-aad6-b595e94e68c7
111.16573,2d1c43ee-5fe6-4381-b7b0-de1cca791d59
102.89568,659c9ef8-b9ac-47c5-87b8-d3fb04dbe60c
107.55624,adb6961d-d293-41cf-8b5b-261df32a291e
103.746796,4e2658fa-f1f1-427a-b3ed-8a84cc9a9913
83.91942,d6c3b7f5-ce9b-40cf-8d84-9443799d16f3
-27.421722,3a2bf8ca-c3ad-439c-9e88-21d9704e67fa
149.8647,2b035c50-30dc-4b43-aff8-d252100f30dd
326.95422,3992886e-e17b-494a-9f46-b6401e35846f
104.959114,23325795-5b30-4718-ad32-96cc88fb8960
107.31209,c1249ad1-f61f-458e-838c-5eca1cbd455e
125.71704,22f1915d-6076-48cb-b72c-9c89580f8d1a
101.98155,751f4593-82ca-40d7-8948-cc3f90a3a76c
103.83627,d8e6a857-a89c-49a2-8d42-2917e87eb1e2
107.98184,420798bd-a444-42f9-96a1-a385583e636c
106.80956,676dadac-c56c-4299-bd63-5d9de669fcc3
104.97978,90a2c629-e1e8-45c9-94a5-5245f2ea47e5
134.6145,b1d3cc23-a24d-49ed-a4a2-55a7e10476a3
110.49528,f802676f-7c6e-4d73-9271-2b851260bffa
105.39273,aad2949c-3948-4ceb-b090-919f9738c717
108.88636,b4485b5e-96ce-410b-9a94-d021de00276e
-42.137894,2be36489-05ca-4747-93c1-61df9618b61a
116.16024,f6eaad26-1bdd-47bd-b98a-c645d5c904e0
